ID,Age,Education,Marital_Status,Income,Kids_home,Teens_home,Total_Kids,Customer_type,Amount_Liquor,Amount_Fruits_Veg,Amount_Meat,Amount_Sweets,Amount_Bakery,Total_Purchase,Buyer_Category
8180,61,Other,Single,59354,1,1,2,old,233,2,53,3,5,310,Frequent buyer
8181,35,Other,Single,38593,1,0,1,old,51,12,49,17,24,177,Frequent buyer
8182,29,Graduate,Married,23228,1,0,1,new,53,3,49,7,4,121,Frequent buyer
8204,42,Other,Married,78041,0,0,0,,482,35,553,72,160,1319,Potential buyer
8207,56,Other,Married,53233,0,1,1,new,28,0,9,3,0,40,Low buyer
8210,38,Other,Married,54730,0,1,1,old,318,3,17,4,7,405,Frequent buyer
8212,42,Other,Married,39791,0,1,1,old,85,15,27,13,13,174,Frequent buyer
8213,33,Other,Single,14515,1,0,1,old,6,4,9,6,36,96,Frequent buyer
8216,41,Other,Married,53761,1,1,2,old,158,0,76,13,7,325,Frequent buyer
8230,33,Graduate,Married,33228,1,0,1,new,22,2,31,7,4,71,Frequent buyer
8233,63,Other,Single,64866,0,1,1,new,508,5,21,7,,556,Frequent buyer
8234,40,Other,Single,27190,1,0,1,old,1,6,7,0,1,18,Low buyer
8235,57,Other,Single,69245,0,1,1,new,428,30,214,80,30,843,Frequent buyer
8254,39,PhD,Married,34596,1,0,1,old,14,0,2,0,0,23,Low buyer
8268,52,PhD,Married,,0,1,1,old,352,0,27,10,0,404,Frequent buyer
8275,48,PhD,Single,47025,1,1,2,new,16,0,3,0,0,20,Low buyer
8278,23,PhD,Married,74214,0,0,0,old,863,83,547,86,99,1711,Potential buyer
8286,48,PhD,Single,51717,0,1,1,old,98,1,17,0,1,122,Frequent buyer
8299,24,PhD,Single,33996,0,0,0,old,40,2,15,8,0,71,Frequent buyer
8310,49,Graduate,Single,68142,0,1,1,old,897,126,196,91,112,1459,Potential buyer
8312,,Other,Married,28249,0,0,0,new,1,9,7,2,14,43,Low buyer
8314,31,Graduate,Married,79908,0,0,0,old,557,129,761,29,185,1772,Potential buyer
8315,24,Graduate,Single,34824,0,0,0,new,4,2,11,2,0,23,Low buyer
8318,34,Graduate,Single,90300,0,0,0,new,594,134,786,33,134,1738,Potential buyer
8334,42,Other,Single,33316,1,1,2,old,79,1,31,4,4,131,Frequent buyer
8341,44,PhD,Married,30396,1,0,1,new,15,0,6,0,1,34,Low buyer
8346,39,Graduate,Single,32233,1,0,1,old,138,15,35,25,11,296,Frequent buyer
8360,42,Other,Married,54690,1,1,2,old,111,16,37,7,9,198,Frequent buyer
8362,31,PhD,Married,84169,0,0,0,old,1478,19,403,0,19,1919,Potential buyer
8369,26,Graduate,Single,18227,1,0,1,old,1,2,7,4,3,28,Low buyer
8370,37,Other,Single,75484,0,1,1,old,378,97,259,197,194,1159,Potential buyer
8372,39,Graduate,Married,34421,1,0,1,old,3,3,7,6,2,30,Low buyer
8373,34,Other,Single,24594,1,0,1,old,1,3,6,10,0,29,Low buyer
8375,45,PhD,Married,55954,0,1,1,new,447,0,28,0,0,518,Frequent buyer
8387,56,Graduate,Married,43140,0,1,1,old,134,8,76,6,0,235,Frequent buyer
8395,52,Graduate,Single,82014,0,0,0,old,980,37,265,35,163,1511,Potential buyer
8397,62,Graduate,Married,44689,1,1,2,new,18,0,5,0,0,34,Low buyer
8402,60,Other,Married,67087,0,1,1,old,329,35,222,130,35,794,Frequent buyer
8405,34,Graduate,Single,68274,1,1,2,old,135,25,51,23,25,305,Frequent buyer
8414,51,PhD,Single,33419,0,1,1,old,56,0,12,0,0,86,Frequent buyer
8416,32,Graduate,Married,29009,1,0,1,old,6,6,15,10,5,44,Low buyer
8418,55,Other,Single,38741,1,1,2,new,7,10,17,8,6,61,Low buyer
8420,43,Other,Married,15315,0,0,0,old,7,4,13,15,8,64,Low buyer
8427,57,Other,Single,64857,0,0,0,old,556,14,717,210,0,1540,Potential buyer
8430,56,Graduate,Single,21994,0,1,1,old,9,0,6,3,1,22,Low buyer
8432,57,Graduate,Single,54450,1,1,2,old,454,0,171,8,19,684,Frequent buyer
8439,49,Graduate,Single,63404,0,2,2,new,734,26,70,11,44,902,Frequent buyer
8442,28,Other,Married,19510,2,0,2,old,9,0,7,3,4,30,Low buyer
8443,41,Graduate,Single,24762,1,0,1,new,6,10,12,3,15,86,Frequent buyer
8461,51,Graduate,Single,46102,2,1,3,new,14,0,1,0,0,16,Low buyer
8462,35,Other,Single,24882,1,0,1,old,1,4,10,29,0,80,Frequent buyer
8475,40,PhD,Married,157243,0,1,1,new,20,2,1582,1,2,1608,Potential buyer
8477,57,Graduate,Single,26150,2,1,3,old,5,1,13,3,5,28,Low buyer
8486,42,Other,Single,30538,1,0,1,old,284,0,52,8,3,367,Frequent buyer
8492,35,Graduate,Single,75437,0,0,0,old,795,0,545,95,58,1493,Potential buyer
8504,40,Graduate,Married,79593,0,0,0,new,350,60,568,110,133,1366,Potential buyer
8514,37,Graduate,Single,29478,1,0,1,new,8,0,7,3,1,20,Low buyer
8523,45,Graduate,Married,19329,1,0,1,old,24,1,16,12,2,60,Low buyer
8524,39,PhD,Single,25509,1,0,1,old,40,3,30,10,7,101,Frequent buyer
8527,48,Other,Single,65735,1,1,2,old,239,7,119,4,15,395,Frequent buyer
8534,61,Graduate,Married,67433,0,2,2,old,615,28,259,12,48,992,Frequent buyer
8537,,Graduate,Single,72643,0,0,0,,526,80,553,,94,1429,Potential buyer
8541,23,Other,Married,24683,1,0,1,new,8,4,10,6,7,41,Low buyer
8545,59,Graduate,Single,85683,0,0,0,new,1296,17,311,45,69,1789,Potential buyer
8553,48,Graduate,Married,44300,1,1,2,old,30,0,9,0,0,42,Low buyer
8557,31,Graduate,Single,,1,0,1,old,11,3,22,2,2,46,Low buyer
8560,27,Graduate,Single,48789,0,0,0,old,351,16,156,7,5,680,Frequent buyer
8562,44,Graduate,Single,54165,0,0,0,old,127,4,73,15,6,236,Frequent buyer
8566,52,PhD,Single,32583,1,1,2,new,5,0,3,0,0,9,Low buyer
8581,42,Other,Married,49505,1,1,2,old,604,0,100,19,0,751,Frequent buyer
8584,61,PhD,Single,85431,0,0,0,old,376,53,462,168,53,1165,Potential buyer
8588,52,Graduate,Married,60544,1,1,2,old,201,2,43,3,5,289,Frequent buyer
8594,55,PhD,Single,50520,0,1,1,new,112,0,6,2,1,135,Frequent buyer
8595,40,Graduate,Single,42429,0,1,1,new,55,0,6,2,0,67,Low buyer
8601,33,Graduate,Married,80011,0,1,1,old,,76,536,82,178,1395,Potential buyer
8602,49,Graduate,Single,69932,0,1,1,old,412,172,153,150,105,1049,Potential buyer
8605,49,PhD,Single,46910,1,1,2,new,48,0,14,0,0,68,Low buyer
8614,56,Graduate,Single,65486,0,1,1,new,245,19,125,37,67,507,Frequent buyer
8619,56,Graduate,Single,21994,0,1,1,old,9,0,6,3,1,22,Low buyer
8624,55,Graduate,Married,81320,0,0,0,old,183,33,493,59,103,928,Frequent buyer
8625,37,Graduate,Married,17649,1,0,1,old,15,1,23,0,5,45,Low buyer
8629,57,Graduate,Single,46984,1,1,2,old,19,1,10,2,1,41,Low buyer
8643,42,Graduate,Single,69930,0,0,0,old,252,98,827,219,70,1662,Potential buyer
8650,35,Graduate,Single,54162,1,1,2,old,5,6,10,6,5,42,Low buyer
8652,67,Graduate,Single,37760,0,0,0,old,84,5,38,150,12,317,Frequent buyer
8659,61,PhD,Single,69805,0,1,1,new,750,71,174,13,10,1038,Frequent buyer
8663,39,Graduate,Single,39996,1,1,2,new,11,0,,0,0,15,Low buyer
8685,36,Graduate,Married,42014,1,0,1,old,244,15,108,4,15,436,Frequent buyer
8686,34,Other,Single,23724,1,0,1,old,5,23,15,0,18,75,Frequent buyer
8687,35,Graduate,Single,53172,0,1,1,old,121,62,90,68,20,,Frequent buyer
8690,51,Graduate,Married,86111,0,0,0,old,399,28,756,36,40,1385,Potential buyer
8692,61,Graduate,Single,,1,1,2,old,90,17,97,15,6,240,Frequent buyer
8700,27,Other,Single,14906,0,0,0,old,7,7,14,7,16,66,Low buyer
8702,37,Other,Single,26907,1,1,2,old,9,1,7,0,3,22,Low buyer
8707,57,Graduate,Married,79456,0,0,0,old,565,42,548,64,83,1401,Potential buyer
8717,38,PhD,Married,80427,0,1,1,old,1149,71,449,69,71,1835,Potential buyer
8720,35,Other,Single,,0,0,0,old,32,2,1607,12,4,1679,Potential buyer
8722,56,Other,Married,82347,0,0,0,old,556,54,845,202,133,1853,Potential buyer
8724,31,Graduate,Single,28567,1,0,1,old,11,3,22,2,2,46,Low buyer
8726,49,Other,Single,41713,1,1,2,new,77,8,44,10,10,174,Frequent buyer
8727,35,Graduate,Single,63693,0,1,1,old,587,43,337,42,87,1150,Potential buyer
8732,44,Other,Single,67369,0,1,1,old,1298,0,70,37,14,1461,Potential buyer
8737,35,Graduate,Single,55563,0,1,1,new,29,1,9,2,0,43,Low buyer
8746,24,Graduate,Married,75433,1,0,1,new,800,0,297,0,34,1188,Potential buyer
8749,29,Graduate,,37235,1,0,1,new,20,2,9,4,6,61,Low buyer
8754,39,PhD,Single,45068,0,1,1,old,14,0,3,0,0,20,Low buyer
8755,67,Other,Married,68657,0,0,0,old,482,34,471,119,68,1196,Potential buyer
8773,42,Other,Single,57420,0,1,1,old,280,0,18,0,0,322,Frequent buyer
8775,44,Graduate,Single,38361,1,0,1,old,39,0,56,20,8,137,Frequent buyer
8779,28,Other,Married,36145,1,0,1,old,56,4,76,17,1,172,Frequent buyer
8780,63,PhD,Single,59292,0,1,1,old,378,14,68,19,14,507,Frequent buyer
8783,63,Graduate,Married,57045,0,1,1,old,296,13,104,11,13,454,Frequent buyer
8786,57,Other,Married,62058,0,1,1,old,301,7,74,10,0,450,Frequent buyer
8789,24,Other,Married,59060,1,0,1,new,35,40,111,36,40,274,Frequent buyer
8799,29,PhD,Married,38175,1,0,1,old,70,6,69,2,3,153,Frequent buyer
8800,70,PhD,Single,48948,0,0,0,,437,8,206,160,49,902,Frequent buyer
8805,53,Graduate,Single,,0,1,1,old,283,10,38,0,13,371,Frequent buyer
8812,34,Other,Single,13533,1,,1,old,12,3,8,8,0,48,Low buyer
8825,51,Graduate,Single,51195,,1,2,old,230,14,156,82,24,564,Frequent buyer
8832,37,Other,Single,37509,1,0,1,old,37,,56,12,8,123,Frequent buyer
8842,42,Graduate,Single,30372,1,1,2,old,15,0,12,7,3,44,Low buyer
8852,37,Graduate,Married,61064,0,1,1,old,387,126,342,0,45,1080,Potential buyer
8858,41,PhD,Married,44325,0,1,1,old,516,0,21,0,0,542,Frequent buyer
8867,25,PhD,Married,67546,0,0,0,old,864,134,768,150,38,2126,Potential buyer
8870,29,Graduate,Single,35196,1,0,1,old,75,12,141,43,39,497,Frequent buyer
8876,50,PhD,Single,33629,,1,2,old,132,0,16,0,0,152,Frequent buyer
8890,42,PhD,Single,65808,1,1,2,new,155,7,80,13,7,272,Frequent buyer
8895,28,Graduate,Single,70596,0,0,0,old,347,44,534,17,0,968,Frequent buyer
8897,48,Graduate,Single,42720,1,1,2,old,392,5,91,28,26,654,Frequent buyer
8908,54,Graduate,Married,87195,0,0,0,new,217,76,690,50,26,1097,Potential buyer
8910,58,,Single,42586,1,1,,old,194,2,56,0,0,252,Frequent buyer
8911,46,PhD,Married,56320,0,1,1,old,201,53,172,116,,702,Frequent buyer
8916,38,Graduate,Single,36627,2,0,2,old,9,1,5,0,0,16,Low buyer
8920,46,Other,Single,59235,1,0,1,old,448,40,469,80,0,1128,Potential buyer
8923,40,Graduate,Single,83917,0,0,0,old,514,22,732,42,198,1587,Potential buyer
8925,48,Other,Married,70053,0,1,1,old,512,53,98,81,179,1012,Frequent buyer
8931,27,Graduate,Single,83033,1,0,1,new,812,99,431,237,149,1761,Potential buyer
8932,44,Other,Single,65176,0,1,1,old,960,28,183,220,70,1531,Potential buyer
8933,30,Other,Married,32146,1,0,1,new,26,3,23,4,7,66,Low buyer
8939,54,Graduate,Single,61250,0,1,1,old,382,138,65,60,26,730,Frequent buyer
8945,43,Graduate,Single,54137,0,1,1,old,171,0,11,0,1,203,Frequent buyer
8952,60,Other,Married,65569,0,1,1,old,397,46,288,20,38,859,Frequent buyer
8953,48,Other,Single,35791,2,1,3,old,27,0,5,0,0,35,Low buyer
8955,56,PhD,Single,40451,0,2,2,new,35,0,4,0,0,49,Low buyer
8957,61,Other,Single,64831,1,1,2,old,480,86,249,75,86,1120,Potential buyer
8962,38,Other,Married,44319,1,1,2,new,26,0,8,0,0,37,Low buyer
8969,36,Graduate,Married,71855,0,1,1,old,548,31,422,0,112,1141,Potential buyer
8970,41,PhD,Married,62010,0,1,1,old,371,22,39,6,0,530,Frequent buyer
8975,45,Graduate,Married,19514,1,1,2,new,14,3,21,2,,69,Frequent buyer
8977,,Other,Single,16581,0,0,0,old,1,3,4,2,3,24,Low buyer
8985,49,Other,Single,68316,0,1,1,old,806,80,161,,11,1211,Potential buyer
8996,56,PhD,Married,,2,1,3,old,230,42,192,,37,603,Frequent buyer
9010,41,Other,Married,83151,0,0,0,old,968,147,842,137,42,2346,Potential buyer
9014,38,Graduate,Married,37085,1,1,2,new,39,1,16,2,0,61,Low buyer
9029,41,PhD,Married,70116,0,,0,old,707,44,603,95,58,1536,Potential buyer
9058,58,Graduate,Single,79800,0,0,0,old,1060,21,530,32,0,1867,Potential buyer
9064,31,Graduate,Married,69109,0,0,0,old,823,25,459,124,29,1555,Potential buyer
9076,33,PhD,Married,30732,1,0,1,old,155,1,25,0,1,185,Frequent buyer
9080,41,PhD,Single,38578,1,1,2,old,38,4,22,3,3,73,Frequent buyer
9081,25,Graduate,Single,20518,1,0,1,new,4,1,6,4,1,25,Low buyer
9094,58,Other,Married,62972,0,1,1,old,,15,47,20,0,587,Frequent buyer
9097,57,Graduate,Single,46086,0,,1,old,244,8,32,7,2,343,Frequent buyer
9119,63,Graduate,Single,60905,0,1,1,old,208,17,76,36,,392,Frequent buyer
9120,51,Graduate,Single,66565,0,1,1,old,747,10,161,65,40,1065,Potential buyer
9121,41,Graduate,Married,80134,1,0,1,old,1218,16,272,104,0,1690,Potential buyer
9135,63,Graduate,Single,27203,1,1,2,old,13,2,21,4,0,64,Low buyer
9140,53,Other,Single,50523,1,1,2,old,51,4,24,4,7,91,Frequent buyer
9145,41,Graduate,Single,72504,0,1,1,old,604,26,470,123,161,1478,Potential buyer
9150,50,PhD,,48918,1,1,2,new,52,0,9,0,0,62,Low buyer
9153,49,PhD,Married,59304,0,1,1,old,418,61,428,80,51,1048,Potential buyer
9166,45,Graduate,Married,63967,0,1,1,old,387,84,141,73,35,882,Frequent buyer
9167,57,Graduate,Married,67131,0,1,1,old,465,71,250,93,35,976,Frequent buyer
9185,47,PhD,Single,,0,0,0,old,452,20,514,13,30,1029,Frequent buyer
9197,60,Graduate,Married,39722,0,1,1,new,32,0,5,2,0,47,Low buyer
9204,43,Graduate,Single,66731,0,1,1,old,371,159,194,58,106,1029,Frequent buyer
9206,45,Graduate,Single,77382,0,1,1,new,491,48,231,112,105,1121,Potential buyer
9209,42,Other,Single,80573,0,0,0,old,829,138,430,60,92,1564,Potential buyer
9212,51,Other,Married,72828,0,1,,old,1205,0,235,19,14,1678,Potential buyer
9213,43,Graduate,Single,31880,1,0,1,old,4,1,5,2,0,15,Low buyer
9214,28,Graduate,Married,42691,0,0,0,old,179,2,64,38,17,358,Frequent buyer
9215,33,PhD,Married,43974,1,0,1,old,378,0,101,0,0,551,Frequent buyer
9216,42,Graduate,Married,35788,1,1,2,new,23,2,11,3,1,44,Low buyer
9220,42,Graduate,Single,91700,0,0,0,old,576,172,961,125,115,1968,Potential buyer
9224,41,PhD,Single,55260,0,1,1,old,825,8,53,11,0,1139,Potential buyer
9235,56,Graduate,Single,,1,1,2,new,7,0,8,2,0,18,Low buyer
9239,52,Other,Married,61923,0,2,2,old,92,4,18,3,3,126,Frequent buyer
9240,42,PhD,Single,60504,0,1,1,new,458,0,24,6,4,526,Frequent buyer
9242,23,Graduate,Single,,0,0,0,old,836,185,575,24,25,1722,Potential buyer
9246,28,Other,Single,40101,,0,1,old,171,3,129,26,24,415,Frequent buyer
9256,42,Graduate,Single,58350,0,1,1,old,493,26,206,116,80,1001,Frequent buyer
9260,68,PhD,Married,70356,,0,0,old,1349,16,249,43,16,1706,Potential buyer
9262,29,Other,Single,32414,0,0,0,old,20,6,5,0,9,52,Low buyer
9264,27,Graduate,Married,79529,0,0,0,new,423,42,706,73,197,1638,Potential buyer
9265,60,Graduate,Married,75027,0,1,1,old,925,64,179,133,12,1390,Potential buyer
9274,52,Other,Married,80950,0,0,0,old,525,147,112,219,147,1213,Potential buyer
9283,35,Graduate,Single,60199,1,2,3,old,8,1,7,2,0,18,Low buyer
9284,,Graduate,Single,53977,0,1,1,old,620,16,165,0,24,907,Frequent buyer
9286,53,Other,Single,83151,0,0,0,old,407,28,100,120,74,747,Frequent buyer
9289,34,,Married,36781,1,0,1,new,29,1,17,0,3,63,Low buyer
9291,54,Other,Married,34242,0,1,1,new,8,2,4,0,0,15,Low buyer
9292,61,Graduate,Married,81795,0,0,0,old,324,132,693,27,118,1382,Potential buyer
9298,66,PhD,Single,81574,0,0,0,new,1252,0,465,46,35,1798,Potential buyer
9303,37,Graduate,Married,5305,0,1,1,old,12,4,7,1,3,32,Low buyer
9305,37,Other,,79689,0,0,0,old,311,26,640,180,37,1315,Potential buyer
9308,59,Graduate,Married,62820,0,0,0,old,398,61,265,138,61,,Frequent buyer
9316,61,Other,Single,13084,0,0,0,old,2,0,7,3,7,29,Low buyer
9323,64,Other,Single,49912,0,1,1,old,520,8,223,32,49,874,Frequent buyer
9336,44,PhD,Single,62187,0,1,1,new,512,0,83,0,0,636,Frequent buyer
9347,57,,Single,50943,0,1,1,old,31,0,7,2,0,46,Low buyer
9349,28,Graduate,Married,92533,0,0,0,old,693,21,118,110,147,1131,Potential buyer
9353,54,Graduate,Single,62450,0,1,1,new,515,47,267,62,66,995,Frequent buyer
9360,31,Graduate,Married,37040,0,0,0,old,86,2,73,69,38,316,Frequent buyer
9362,48,Graduate,Single,69263,0,1,1,new,492,5,32,13,5,568,Frequent buyer
9365,,PhD,,60000,0,,1,old,1048,0,217,0,0,1277,Potential buyer
9369,34,Other,Single,88194,0,1,1,new,688,14,309,201,24,1274,Potential buyer
9370,68,PhD,Married,65846,0,0,0,old,562,81,276,80,40,1120,Potential buyer
9381,35,Graduate,Married,66373,1,1,2,old,328,9,124,12,24,606,Frequent buyer
9384,35,Graduate,Married,66373,1,1,2,old,328,9,124,12,24,606,Frequent buyer
9386,51,Graduate,Single,50127,0,1,1,new,274,0,21,4,6,320,Frequent buyer
9392,42,Graduate,Single,26954,1,0,1,new,4,1,11,,0,17,Low buyer
9396,35,PhD,Married,37717,1,0,1,old,9,0,6,4,1,25,Low buyer
9400,55,Other,Single,85485,,0,0,new,630,26,611,44,18,1383,Potential buyer
9405,59,PhD,Married,52869,1,1,2,old,84,3,61,2,1,172,Frequent buyer
9422,24,Graduate,Married,38360,1,0,1,old,36,2,42,20,21,131,Frequent buyer
9423,34,,Married,32765,1,0,1,new,13,3,17,7,3,46,Low buyer
9426,49,Other,Single,58308,0,1,1,old,691,0,69,10,0,900,Frequent buyer
9432,36,Graduate,Single,666666,1,0,1,old,9,14,18,8,1,62,Low buyer
9449,55,PhD,Single,79761,0,1,1,old,415,5,124,15,35,605,Frequent buyer
9451,48,Graduate,Married,73538,0,1,1,old,811,76,428,,137,1658,Potential buyer
9460,50,Graduate,Married,22419,0,0,0,old,30,3,47,19,21,162,Frequent buyer
9463,54,Graduate,Single,71706,0,1,1,old,931,56,253,91,98,1443,Potential buyer
9467,29,Graduate,Single,34738,1,0,1,new,3,2,10,3,0,20,Low buyer
9477,59,PhD,Married,65324,0,1,1,new,384,0,102,21,32,544,Frequent buyer
9478,28,Graduate,Single,66503,1,0,1,old,,64,128,65,3,401,Frequent buyer
9481,37,Graduate,Married,17148,1,0,1,new,9,9,11,13,,68,Low buyer
9483,54,Graduate,Single,57957,0,1,1,old,290,59,177,77,5,637,Frequent buyer
9485,27,PhD,Married,45921,0,0,0,new,102,9,49,24,3,199,Frequent buyer
9491,29,Graduate,Single,23976,1,0,1,old,14,1,21,2,3,66,Low buyer
9493,33,PhD,Single,76412,0,0,0,old,840,53,804,23,71,1808,Potential buyer
9495,31,Graduate,Single,71853,0,0,0,old,358,108,413,141,97,1149,Potential buyer
9499,59,Graduate,Married,93404,1,2,3,old,1279,15,287,20,0,1616,Potential buyer
9500,54,Graduate,Married,58113,0,1,1,old,221,104,169,102,78,758,Frequent buyer
9503,33,Graduate,Single,28071,0,0,0,old,39,33,130,41,26,313,Frequent buyer
9504,64,Other,Married,81698,0,0,0,old,179,28,520,111,123,1008,Frequent buyer
9507,38,Graduate,Married,40794,0,1,1,old,261,23,,,23,434,Frequent buyer
9516,42,Other,Single,49118,0,0,0,old,620,54,239,99,98,1229,Potential buyer
9523,31,Graduate,Single,40479,1,0,1,old,5,0,8,2,0,15,Low buyer
9529,23,Graduate,Married,73687,0,0,0,old,559,153,503,218,13,1627,Potential buyer
9530,25,Graduate,Married,24645,1,0,1,old,5,3,4,4,1,17,Low buyer
9543,28,Graduate,Married,19986,1,0,1,old,3,6,5,0,2,22,Low buyer
9553,26,Graduate,Married,7500,0,0,0,old,0,2,,4,1,15,Low buyer
9559,52,PhD,Married,57072,0,1,1,new,944,0,60,0,0,1034,Frequent buyer
9560,48,Graduate,Single,83003,0,0,0,old,856,61,570,40,25,1674,Potential buyer
9576,31,PhD,Single,32313,1,0,1,old,86,4,56,2,4,159,Frequent buyer
9579,54,PhD,Married,33762,2,1,3,old,53,1,34,2,0,106,Frequent buyer
9589,65,PhD,Single,82032,0,0,0,new,332,194,377,149,125,1234,Potential buyer
9592,30,Graduate,Single,22010,1,0,1,old,11,2,9,3,0,33,Low buyer
9595,52,Graduate,Single,64260,0,0,0,old,539,169,816,20,0,1574,Potential buyer
9596,33,PhD,Single,65295,,0,0,old,365,32,117,34,110,664,Frequent buyer
9597,44,Graduate,Married,73448,,0,0,new,236,106,189,23,41,725,Frequent buyer
9606,48,PhD,Married,69969,0,0,0,old,882,29,514,38,29,1536,Potential buyer
9612,26,Other,Single,23830,0,0,0,new,1,8,6,4,8,43,Low buyer
9617,62,Graduate,Single,15033,0,0,0,new,0,4,5,6,0,19,Low buyer
9624,55,PhD,Single,65488,0,0,0,new,603,45,207,36,18,963,Frequent buyer
9635,30,Other,Married,35876,0,0,0,new,66,2,40,4,3,129,Frequent buyer
9645,45,Graduate,Married,64590,0,0,0,old,920,138,168,36,46,1338,Potential buyer
9648,46,Graduate,Single,46904,1,1,2,old,153,4,56,0,9,253,Frequent buyer
9653,38,Graduate,Married,35797,0,1,1,old,27,1,14,4,1,68,Low buyer
9665,56,PhD,Single,54237,0,1,1,old,267,3,30,4,0,361,Frequent buyer
9668,42,Graduate,Married,18793,1,0,1,old,4,16,20,0,17,77,Frequent buyer
9671,45,Graduate,Married,19514,1,1,2,new,14,3,21,2,1,69,Frequent buyer
9672,43,Other,Married,23162,1,1,2,old,8,3,9,19,4,65,Low buyer
9687,38,Graduate,Single,73170,0,0,0,new,184,174,256,50,30,726,Frequent buyer
9697,62,Graduate,Married,53790,0,2,2,new,335,42,127,28,5,542,Frequent buyer
9699,47,Graduate,Single,67272,0,1,1,old,357,35,271,28,28,733,Frequent buyer
9701,25,Graduate,Single,41883,1,0,1,old,32,34,41,73,16,312,Frequent buyer
9703,43,PhD,Married,38097,1,1,2,old,77,2,35,,1,184,Frequent buyer
9706,39,PhD,Single,31560,1,0,1,old,62,1,20,4,0,94,Frequent buyer
9707,44,PhD,Married,55212,0,1,1,old,1103,0,45,0,0,1182,Potential buyer
9710,44,PhD,Single,58086,0,1,1,old,708,7,62,0,0,792,Frequent buyer
9723,53,Graduate,Married,67716,0,1,1,old,530,142,217,62,9,1016,Frequent buyer
9725,47,PhD,Single,28764,1,1,2,new,8,0,3,0,0,12,Low buyer
9727,56,Graduate,Married,23539,0,0,0,new,4,24,11,16,1,81,Frequent buyer
9729,58,Graduate,Single,58275,1,1,2,old,189,10,253,56,43,615,Frequent buyer
9733,35,,Single,24882,1,0,1,old,1,4,10,29,0,80,Frequent buyer
9736,33,Graduate,Married,41850,1,1,2,old,53,5,19,2,13,96,Frequent buyer
9738,27,,Single,42386,1,0,1,old,65,4,16,0,4,100,Frequent buyer
9739,50,Graduate,Single,34377,0,1,1,old,62,0,22,3,1,114,Frequent buyer
9743,58,Graduate,Married,76998,0,1,1,old,1449,89,161,69,35,1910,Potential buyer
9750,52,PhD,Single,64325,0,1,1,old,731,60,353,78,12,1307,Potential buyer
9757,41,Graduate,Single,84906,0,0,0,old,997,15,414,99,30,1631,Potential buyer
9760,50,PhD,Single,52278,0,1,1,old,953,0,71,0,0,1198,Potential buyer
9771,25,Other,Single,23331,1,0,1,old,104,20,101,24,15,269,Frequent buyer
9780,42,Other,Single,71499,0,1,1,old,465,25,132,136,0,,Frequent buyer
9790,56,Graduate,Single,78499,0,0,0,old,912,72,170,47,,1334,Potential buyer
9797,57,Graduate,Married,58116,0,1,1,new,228,19,130,4,11,443,Frequent buyer
9799,45,PhD,,83664,1,1,2,old,866,21,151,28,21,1173,Potential buyer
9805,60,Other,Single,56129,0,1,1,old,320,48,133,39,72,660,Frequent buyer
9817,43,Other,Single,44802,0,0,0,old,853,10,143,13,10,1049,Potential buyer
9826,41,PhD,Single,86857,0,0,0,old,899,102,838,133,102,2114,Potential buyer
9829,35,Graduate,Single,28587,1,0,1,new,22,4,17,12,10,78,Frequent buyer
9847,58,Other,Married,62972,0,,1,old,313,15,47,20,0,587,Frequent buyer
9850,41,Other,Married,24884,1,0,1,old,3,6,7,0,0,19,Low buyer
9855,61,PhD,Single,62000,0,1,1,old,899,0,101,0,0,1020,Frequent buyer
9860,54,Graduate,Single,44911,0,1,1,old,159,0,22,2,1,215,Frequent buyer
9862,44,Graduate,Single,21918,1,0,1,old,1,,7,11,5,33,Low buyer
9888,44,Graduate,Single,68695,0,0,0,new,,81,356,106,50,1091,Potential buyer
9904,57,Graduate,Married,71391,0,1,1,old,336,123,274,46,123,1043,Frequent buyer
9905,61,Graduate,Single,34074,1,1,2,old,135,1,41,10,1,255,Frequent buyer
9907,44,Other,Single,66476,0,1,1,old,742,28,152,25,9,1013,Frequent buyer
9909,23,Other,Married,7500,0,0,0,old,3,18,14,15,22,122,Frequent buyer
9916,59,Graduate,Married,38998,1,1,2,old,34,1,14,0,0,54,Low buyer
9923,41,Other,Single,46423,1,1,2,old,68,0,16,0,0,92,Frequent buyer
9925,32,PhD,Single,,1,0,1,old,127,1,56,0,1,216,Frequent buyer
9930,69,PhD,Single,82716,0,0,0,old,606,148,228,15,148,1167,Potential buyer
9931,50,PhD,Married,4023,1,1,2,new,5,0,1,1,1,9,Low buyer
9937,34,Graduate,Single,70337,0,0,0,new,187,81,149,25,43,576,Frequent buyer
9938,59,Graduate,Married,80067,0,0,0,old,519,17,813,27,173,1600,Potential buyer
9940,55,Graduate,Single,64961,0,1,1,old,382,114,276,75,124,1009,Frequent buyer
9949,37,Graduate,Married,59809,0,2,2,old,598,16,141,32,41,877,Frequent buyer
9952,66,Other,Single,78093,0,0,0,old,368,32,639,13,43,1105,Potential buyer
9955,59,Graduate,Single,39898,0,1,1,old,69,8,26,12,7,134,Frequent buyer
9958,41,Graduate,Married,,0,1,1,new,642,14,49,0,7,769,Frequent buyer
9960,28,Other,Single,26868,1,0,1,new,0,0,1,8,3,14,Low buyer
9964,34,Graduate,Single,61825,0,1,1,old,162,50,100,55,30,424,Frequent buyer
9967,39,Graduate,Single,53034,1,1,2,old,160,15,196,15,11,447,Frequent buyer
